,principal component 1,principal component 2
259,-0.47641368739000356,0.35381984129040983
260,1.0049287503861457,-1.0724667208360512
261,-0.5875376369965798,0.3663143939531664
262,-0.42937004206012996,0.19838023294903573
263,-0.5895985431126495,0.3671465847090557
264,-0.5881621540014493,0.3665665729701026
265,-0.4343101258218175,0.2037916902744084
266,-0.5881621540014493,0.3665665729701026
267,0.6985896657430382,-0.8849743274883269
268,-0.39127944238293416,0.14405639344312338
269,-0.05260069751439977,0.3064797062442546
270,-0.5883759536186838,0.36635314308472483
271,-0.45662306064308705,0.09123664412101895
272,-0.3143295697743639,-0.040851459506217165
273,0.5918650238850749,-0.6487249606510384
274,0.08968015969959667,0.14472713917679939
275,-0.5908417710579716,0.36325695729753543
276,0.3178890378296169,-1.508857610577537
277,-0.5440016122238601,0.2826845064025921
278,3.6115490316780825,-0.22632720504919435
279,1.3963060821313849,-1.3129867494487317
280,-0.42913147363035625,0.19947269833971767
281,-0.5894736397116755,0.3670961489056685
282,-0.5873492781654004,0.36554614654804574
283,-0.26592721665489727,0.028877203311546636
284,-0.6865323317232117,0.5983581015438599
285,-0.5314278812997782,0.4337373988228358
286,0.11631672167219807,-0.25800734616362914
287,-0.6915561805583974,0.5979640646800566
288,-0.5889115744072929,0.36686918779042593
289,-0.25296074627952675,0.007711597764058017
290,-0.40488038281766214,0.0964302891832322
291,-0.1974535835722595,0.006699893528685096
292,-0.5789990378930231,0.33171804282104367
293,-0.4267117677726996,0.18482649683830946
294,-0.5844265843239069,0.36333758739106053
295,-0.4304387470764374,0.20365709317810582
296,-0.4995273338573208,0.17706853358320265
297,-0.5875462789281581,0.3507436446531177
298,-0.5937828070452758,0.36883618412252794
299,-0.5876000886970667,0.36633961185486
300,-0.5766994611179429,0.3651121833681492
301,-0.00022685399384332567,-0.13486249462437702
302,-0.22302555208871486,0.09729085340947541
303,-0.593470548542841,0.36871009461405985
304,-0.5874751852960928,0.3662891760514728
305,-0.587225378494145,0.36618830444469835
306,-0.3695250854141029,0.34176582421895035
307,-0.5936568999145834,0.36809315461910086
308,2.196435753176408,-1.7679827495617637
309,14.647272780135212,-4.620088716133672
310,2.41417680221625,-2.0778988981361106
311,-0.5635945308311558,0.33694931072301626
312,-0.5911174533274833,0.36706047403750336
313,-0.6872614747972363,0.598627895612562
314,-0.012078266887924167,-0.32201755013303385
315,-0.5881621540014493,0.3665665729701026
316,-0.5669669226574517,0.33831107741447153
317,0.2837631489274841,0.2684227298366258
318,-0.42982830281264967,0.19818381291931628
319,-0.495601065529749,0.35623497177179464
320,-0.5747937142564418,0.3122710523500977
321,-0.5876625403975537,0.36636482975655366
322,-0.5145448279146264,0.3581498415298478
323,-0.47820437999520654,0.13327021899100458
324,-0.5832659552347268,0.3612318496525253
325,-0.5545123898397106,0.23184588015535956
326,0.2544166110637274,-0.557953489755801
327,-0.5760465783416692,0.3669117987262296
328,-0.5940950655477105,0.368962273630996
329,-0.26372152448251046,0.038841848313663475
330,-0.38784516900309035,0.049195830716518237
331,-0.3467509432399522,0.29673014507265294
332,-0.34041691752366104,0.19332030811916837
333,-0.5883293905482297,0.3624168113286534
334,0.051969568678206325,-0.31582381645968205
335,-0.4292890571035194,0.2028583367473792
336,-0.5935388798469121,0.3681519517595262
337,-0.687717900165873,0.5988356006384574
338,-0.3018762453523482,0.08733827482199763
339,-0.5879018472010465,0.3613738767729509
340,-0.47457482964381265,0.2705157231867542
341,-0.5826442188349168,0.36115373611814866
342,0.7222068345553717,-0.6601445312477064
343,-0.34470341723606013,0.16593467667668294
344,-0.5942824206491714,0.3690379273360769
345,1.1820063597204826,-0.8249800056107628
346,-0.5670949936652684,0.28018226147077097
347,-0.5897000756629948,0.368483949171741
348,-0.578531764098061,0.3107637065079944
349,2.2907773588852876,-1.9635211998601296
350,0.07848680396963074,-0.19116425508585214
351,-0.22014531676131918,0.055683378185014475
352,-0.25714847631176313,0.1853627698337362
353,-0.5943448723496584,0.36906314523777045
354,-0.3655134528816371,0.20089305305654312
355,1.501305740413543,-1.445679929264491
356,0.1877050234427993,-0.15468206512427354
357,-0.589823256671636,0.34993261381483515
358,-0.5945885959520605,0.3691541706190586
359,0.8923317440412399,-0.9438372820854776
360,0.49065769780439833,-0.5247190318573387
361,-0.5597221874796434,0.3631641431243071
362,-0.42171562459567263,0.2240790261017778
363,-0.2481925865429766,-0.000730848555450846
364,-0.5800556981527092,0.32868377864963616
365,0.35906732542171743,-0.8482610985394863
366,0.6809959134449087,-0.6932149143519952
367,0.18713087908153123,-0.38220838704226634
368,-0.5941575172481974,0.3689874915326896
369,-0.018054027533411746,-0.09232183137207291
370,-0.5416925494637727,0.36113397640728745
371,-0.4526417495548037,0.24911306356620627
372,-0.5776646204748813,0.3651844904134331
373,-0.23657760940183245,0.019673496231467053
374,-0.5872540950200923,0.36446942914544567
375,-0.5897700101280426,0.3680569933430645
376,-0.5942824206491714,0.3690379273360769
377,-0.24393130147754058,0.03703297059957566
378,-0.18917522208965162,0.02393466221711191
379,-0.5753752685545086,0.3655995779547048
380,-0.5855915969842995,0.3586067020002663
381,-0.5761570971383123,0.3171432971414196
382,1.9222174440992836,-1.787844112797959
383,-0.5864437518757378,0.2464930356004824
384,-0.5752318612694365,0.31635309471863077
385,-0.5878498954990146,0.3664404834616345
386,-0.5799068951651867,0.3522181583527725
387,0.578719677523776,0.02940187441950378
388,-0.5947032168301695,0.3686887028974789
389,0.7037450611767215,-0.7563170100159899
390,-0.5802987138281605,0.33701894991637615
391,-0.5366145833212307,0.3605985605939676
392,1.4799305174027921,-1.2653311473751827
393,0.2741571643480804,-0.1780179633552357
394,-0.5833867805285361,0.3669745164919514
395,-0.33761809294208084,0.1524822500945476
396,0.8230853817105191,-0.9158793966161247
397,-0.4938513368113393,0.13641420800643014
398,-0.020163080512778687,-0.11371289384833282
399,-0.501769005474789,0.35707497779843317
400,0.08435716121546552,0.0008316377686490595
401,-0.3611936017342076,0.34297360263339216
402,-0.43176872918122156,0.20291727590740508
403,-0.5482911304698823,0.1874231221106847
404,0.8913594483109216,-0.5712863951142442
405,-0.03207189390533318,0.3037680431570062
406,1.5406596784743376,-1.1997498206066346
407,-0.5213257356166101,0.3077109961681764
408,-0.43699617562756815,0.2063049728559354
409,0.6606232380437383,0.08051075807992789
410,-0.588269618897059,0.36658878292709557
411,-0.5884744125038842,0.36669266247857063
412,0.32741007244992604,-0.23074578857682485
413,-0.5852042242301471,0.3663244339325574
414,-0.35846934892062343,0.1952622494740043
415,-0.03442421570206448,-0.0909352134258166
416,-0.2504874325979207,0.038261532829299186
417,5.975060011429872,-2.3441004028763643
418,0.2637840622991328,-0.3804713255371047
419,-0.17094612945187912,0.028839150899655268
420,-0.5874751852960928,0.3662891760514728
421,0.2927284877148659,-0.3000047678335035
422,1.1950095070795994,-0.9943925830401622
423,0.9885585898494176,-0.8871013666879257
424,-0.5826615833828133,0.36040607224476534
425,-0.5951567444559889,0.3693909779597875
426,-0.4126684505219781,0.20140152839999345
427,-0.5340253117918901,0.25687337909727354
428,-0.4884196585740041,0.13414700620591563
429,1.2812729416116355,-1.2413540512828474
430,-0.10064715397210405,-0.10470213833468096
431,3.5674540825326946,-2.4872402422470414
432,0.20476047321884827,-0.4862592840498563
433,-0.5935954519438148,0.3687605304174471
434,0.1231141980657308,-0.223592667109968
435,0.062253302117737615,0.29438350206568425
436,-0.5347547016268883,0.2988115099636825
437,-0.42572579989698267,0.19416195290714813
438,-0.3339723282881096,0.1219734097812914
439,-0.4479381571793367,0.13057143660663714
440,-0.49711354794436113,0.35836933948108385
441,-0.5828367436128614,0.36600329453013436
442,0.7462174721203556,-0.7295224057170576
443,-0.4057315811220165,0.17275184397366972
444,-0.5889740261077798,0.36689440569211956
445,0.7310416295658194,-0.5802195406844564
446,0.06418288621018077,0.14994413407401302
447,-0.590662488594032,0.3632027167902211
448,-0.025034975873264892,-0.13263716235586398
449,-0.436460819389696,0.20297394904136057
450,-0.02253624513128314,-0.11275461358397544
451,1.792935972748041,-0.26217357720260953
452,0.9633539800281181,-0.24199291959018268
453,-0.593470548542841,0.36871009461405985
454,0.7418111059801403,-0.695315338640326
455,-0.5621255512125259,0.3636711804053838
456,0.054703436755358124,-0.15380108168971993
457,1.4044248864379958,-1.0101510376686533
458,0.26620219077969715,0.1255051564557124
459,-0.39899716778619565,0.20700129519145857
460,-0.5788691158434569,0.32820463851745746
461,-0.010060669359542978,0.011026782139126116
462,-0.5505187112745443,0.3350562582357837
463,-0.5804424531122523,0.3371462104602755
464,-0.5942824206491714,0.3690379273360769
465,4.958705161272069,-2.1325506235032607
466,0.14309176559443598,-0.14987676821029058
467,-0.4123357176350267,0.3465681856594833
468,-0.45485087146198677,0.3528648777516324
469,-0.5942824206491714,0.3690379273360769
470,-0.45332871826016025,0.24939046048483604
471,-0.3596384942774944,0.12464940870593347
472,-0.4680773461495516,0.26538282618540043
473,-0.5887889124095803,0.365516802812278
474,-0.5914096424267713,0.36787790385817054
475,0.16006229761841628,-0.3732481788620099
476,0.8517932438401319,-0.7421552093416772
477,-0.25726045673612796,0.02192489313264627
478,-0.5879747988999885,0.3664909192650217
479,-0.5870521904210569,0.3624984337121559
480,1.067509510375409,-0.9859458115368284
481,-0.593896360522042,0.3693581710969425
482,-0.5894207747165807,0.3621505787590244
483,-0.3979291688203118,0.3449823561860921
484,-0.5876625403975537,0.36636482975655366
485,-0.4043580241159002,0.14403491090991855
486,-0.5870079115011306,0.3453348397384235
487,-0.5840142119811544,0.5879419094185667
488,-0.41639770826123473,0.17426274548299148
489,-0.4302513919749765,0.20358143947302496
490,-0.5081578369781009,0.35735791295591335
491,2.411228980936675,-2.19923413419568
492,-0.21051771193296812,0.05415559471405667
493,-0.588441681059063,0.36564116297766414
494,4.548534357083564,-3.1786791145491105
495,3.5956212498553186,-2.6674271408454855
496,-0.17989500264521954,-0.04918949644335301
497,-0.5842049970223556,0.36592094750545956
498,-0.3912638888718636,0.34419546329067835
499,-0.5915938099719188,0.36775242920238116
500,-0.1739668929011919,-0.08870889417130692
501,-0.5926586764365105,0.3683822618920429
502,2.240376293900757,-1.5472952146951717
503,-0.44733335501341215,0.246969541922249
504,0.4995842069916987,0.24539392752362071
505,7.334086898184375,-5.403265798608975
506,-0.5839463828116636,0.32160247625498956
507,-0.5874751852960928,0.3662891760514728
508,-0.465011779647547,0.21835417222620307
509,-0.5335193410688248,0.25203173847035365
510,0.24644233793000184,-0.31847310985394073
511,-0.5919092560306669,0.3680796470717195
512,-0.08179938711578447,-0.21314502510386116
513,-0.23146714526326412,0.03677587151587637
514,-0.5745688422424102,0.3648359007232072
515,-0.05245538740450706,0.08514832899234723
516,-0.5894736397116755,0.3670961489056685
517,0.2178684246971585,-0.347545161355095
518,-0.5885798349656582,0.36577317162133277
519,-0.3146308287660669,0.11466971231705127
520,0.21133992544194513,-0.158707324088582
521,-0.588661767605345,0.36676831618365147
522,-0.5842975720653532,0.33703434689472134
523,-0.4884784831100239,0.13286028106069964
524,7.678070233826774,-0.1660348291100682
525,0.41283068824490643,-0.4660581051212363
526,-0.1529489229428261,0.3177972662236875
527,-0.5874751852960928,0.3662891760514728
528,-0.3520329975894554,0.34105100246238823
529,-0.5959061648618323,0.3696935927801108
530,-0.1465813213424809,0.3170802638731754
531,-0.30674538441397203,0.3346967272485775
532,-0.5854367959336412,0.35887861607834143
533,-0.4586661087621894,0.35236700706513885
534,1.6047106744066042,-1.626199284803673
535,2.6318546435149295,-1.1750272733454967
536,0.6680926816474556,-0.6958450413275534
537,-0.2767648933963475,0.03899418679252869
538,3.161190102590728,0.30433923833581
539,-0.2473756048274289,0.32799340726609577
540,-0.588661767605345,0.36676831618365147
541,-0.5904728759585819,0.3683725517802144
542,13.491645807517354,-1.0530823501199813
543,-0.37373599638962024,0.18565239459836527
544,-0.2855478039435668,0.1872653475931981
545,-0.4136417398401731,0.19814802733135872
546,-0.5889740261077798,0.36689440569211956
547,3.80335406884849,-1.3698213437843558
548,-0.4371160603799499,0.2028924401591236
549,-0.5669229641475843,0.3643386771119235
550,-0.580003717242533,0.36581159129597646
551,-0.5938014862740386,0.3601913718228772
552,-0.5962184233642671,0.3698196822885789
553,-0.5807013713214163,0.3415957154415994
554,-0.554555181000863,0.36258232974732135
555,-0.5953820330308857,0.37488347319894627
556,-0.08930206380060547,-0.08464676358210092
557,-0.572059812396548,0.32053970322631015
558,-0.04244380633990061,0.30491775171593277
559,-0.5874735631095472,0.3662865503913431
560,-0.40768399952390133,0.11452072416061115
561,0.9528386347157662,-1.1136860356058798
562,-0.4256759665280457,0.1688549408483473
563,0.635451793262179,-0.6665910989646382
564,-0.5874150071960934,0.36651881449455287
565,-0.4241738084802879,0.17672767955776467
566,-0.593470548542841,0.36871009461405985
567,-0.5630577795188553,0.36353973624124064
568,1.3256776911223385,-1.2703326912459527
569,3.8108589247073876,-2.4721955104478655
570,-0.5873048060785092,0.3644960814718605
571,-0.5136246889534828,0.30384855832178825
572,-0.2377862412398134,0.01583561688269882
573,0.24699451597024566,-0.24320907926525542
574,5.224398044171808,-2.632294214162981
575,0.39315313551530207,-0.2916478906704654
576,-0.5934703457695227,0.3687097664065437
577,-0.4902915898835826,0.1349767876098941
578,-0.5911663144449445,0.36748405483871605
579,-0.5823481226503532,0.3277062495730993
580,-0.5961549679340618,0.36910187068684547
581,-0.55548151457389,0.21147159399363363
582,-0.579249268502341,0.33182064298447966
583,0.14397663169008823,-0.22156053152047675
584,-0.5277090887123725,0.35961397307964427
585,-0.25113810363748035,0.0196242283128803
586,-0.42490666727204535,0.17945617513152107
587,-0.3722516321133278,0.12173985259724548
588,0.13510878617144495,-0.2452057041230332
589,-0.30460587613612217,0.09764306421237329
590,-0.40049991711749716,0.17467097403065265
591,-0.48947971777725213,0.1346489548878771
592,-0.33116627737669946,0.12418960804905764
593,-0.3307919949869672,0.15102456915991183
594,-0.5450370003272755,0.3252014552689693
595,-0.4308497511859315,0.18997189826367872
596,-0.5878271956505993,0.36738358580368924
597,-0.5874751852960928,0.3662891760514728
598,-0.5436228681776496,0.3612785904978551
599,-0.5874653507901606,0.36627325798693655
600,-0.025352065491742615,-0.17501688485210823
601,-0.39581425499416034,0.12797351925003558
602,0.40111521657909993,0.25531780959031086
603,-0.5787031602310921,0.36553784628340275
604,1.4402849326002372,-0.005771007122679734
605,-0.559949795496233,0.36469918842282195
606,-0.5963465661753016,0.36972362938562614
607,0.3855455596028096,-0.17635910358507084
608,0.4007394763095823,-0.5334300882718396
609,-0.3909569501463286,0.17301049483366993
610,-0.036023383813615216,0.15929983566425565
611,-0.5955939063593976,0.3695675032716428
612,-0.02399506069999156,-0.2140068218503498
613,0.06454933769421495,-0.24599273346909364
614,-0.2666405916290244,0.1850059084142569
615,-0.5965931335671889,0.3699709896987406
616,-0.5738227933185778,0.29155752137997815
617,3.279443344332029,-2.581231305985842
618,-0.06637226314742246,-0.10394267440452887
619,-0.588724219305832,0.3667935340853451
620,-0.3167265193178268,0.10755580759137022
621,0.8016058940911046,-0.9594408584281645
622,-0.6951793829163595,0.6001192966783261
623,-0.36413391545152834,0.1961721912159377
624,-0.4286706927602216,0.20017197178483792
625,-0.5877896392931695,0.36298172093535797
626,-0.4190654258908095,0.16185943711899872
627,-0.6874691072305161,0.5987363700692641
628,-0.3208839569659682,0.09915971520581464
629,0.6784575086065738,-0.6421317988456046
630,-0.417104556022383,0.22194603734993246
631,0.1812007337200266,-0.4179363330961184
632,4.445299596713561,-2.4041071797479776
633,0.4010219759558991,-0.5366073319343848
634,-0.4351502601312206,0.2370315806415584
635,-0.5874751852960928,0.3662891760514728
636,2.7406600750549246,-2.341976361711284
637,0.07883161421385332,-0.34575660143902637
638,0.018440606857181043,-0.1829259097345759
639,5.488558400551441,-4.801483782253417
640,-0.5930333866394322,0.36853356930220454
641,5.5870603053621695,-1.757801659610574
642,0.8596257126511125,-0.8819702793972023
643,-0.36304866019958554,0.1996385576599527
644,-0.3160515949952819,0.18880984371846118
645,-0.08355414383537481,-0.011616030958533346
646,3.7268214430324034,-1.3006681805864917
647,0.0605726556786499,-0.02695232963352087
648,-0.5754844949590566,0.3649390047160909
649,0.6130811811978267,-0.42543391541319975
650,0.6911988564143735,-0.657627763154052
651,1.2850986283396864,-1.322847632568883
652,0.6051351421727577,-0.6869314023523295
653,1.5155225423130425,-1.3311543687841147
654,-0.35202581725912807,0.018923925756696536
655,1.9636017231489904,-1.556871099704717
656,-0.5882870574024233,0.3666170087734898
657,0.28616722142479567,-0.4684472912454874
658,0.14953093731831987,-0.2575117716047255
659,-0.1529489229428261,0.3177972662236875
660,-0.5229924440265268,0.30763124357583055
661,-0.588724219305832,0.3667935340853451
662,0.010109019356802031,-0.21434128315620107
663,2.3188017369028944,-1.82860305169019
664,0.2837631489274841,0.2684227298366258
665,-0.13228107214340912,-0.09411380456600721
666,0.5916937001499637,-0.4921762805644709
667,-0.330816174238321,-0.003190300294292578
668,7.2676288606935,-0.576450274320938
669,0.2959082503421148,-0.4397840324492625
